  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
    57,   Q-13905,   2022/10/28 17:19:47,           1-11,       3,       -10.397,       -19.379,      -129.617,        -0.119,         19558,      -1,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1666977861.81,         0.228,         0.236,         0.366,         0.165,       138.642,         0.002,         0.002,         2.229,        89.664,        34.112,         1.045,        75.923,         0.936,         0.308,        0.0000,       -0.0000,    0,        41.438,         1,      11,       2,Picarro IAEA,       0,       1
    58,   Q-13905,   2022/10/28 17:28:48,           1-11,       4,       -10.419,       -19.387,      -129.561,        -0.136,         19546,       0,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1666978398.61,         0.244,         0.232,         0.370,         0.174,       137.135,         0.002,         0.003,         2.280,        89.591,        34.295,         1.031,        75.352,         0.938,         0.238,       -0.0000,       -0.0000,    0,        41.438,         1,      11,       2,Picarro IAEA,       0,       1
    59,   Q-13905,   2022/10/28 17:37:49,           1-11,       5,       -10.417,       -19.384,      -129.487,        -0.136,         19557,       0,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1666978943.37,         0.259,         0.242,         0.344,         0.178,       138.584,         0.002,         0.002,         2.229,        89.642,        34.190,         1.039,        75.807,         0.936,         0.305,       -0.0000,        0.0000,    0,        41.500,         1,      11,       2,Picarro IAEA,       0,       1
    60,   Q-13905,   2022/10/28 17:46:49,           1-11,       6,       -10.393,       -19.378,      -129.465,        -0.115,         19568,       0,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1666979479.73,         0.259,         0.244,         0.381,         0.187,       134.587,         0.002,         0.003,         2.257,        89.745,        34.078,         1.046,        76.032,         0.936,         0.290,        0.0000,       -0.0000,    0,        41.438,         1,      11,       2,Picarro IAEA,       0,       1
    61,   Q-13906,   2022/10/28 17:55:51,           1-12,       1,        -2.585,        -4.754,       -11.777,        -0.072,         19580,      -1,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1666980024.98,         0.234,         0.229,         0.399,         0.165,       139.510,         0.002,        -0.002,         2.242,        89.858,        33.478,         1.080,        78.475,         0.937,         0.191,        0.0000,        0.0000,    0,        41.312,         1,      12,       2,Picarro IAEA,       0,       1
    62,   Q-13906,   2022/10/28 18:04:52,           1-12,       2,        -2.198,        -4.059,        -1.933,        -0.053,         19564,      -1,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1666980566.30,         0.260,         0.242,         0.430,         0.177,       139.064,         0.001,        -0.003,         2.237,        89.754,        33.457,         1.085,        78.644,         0.935,         0.246,        0.0000,        0.0000,    0,        41.312,         1,      12,       2,Picarro IAEA,       0,       1
    63,   Q-13906,   2022/10/28 18:13:52,           1-12,       3,        -2.134,        -3.881,         0.420,        -0.083,         19590,      -1,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1666981102.78,         0.245,         0.236,         0.402,         0.165,       136.789,         0.002,        -0.003,         2.289,        89.869,        33.682,         1.075,        78.307,         0.937,         0.199,        0.0000,       -0.0000,    0,        41.312,         1,      12,       2,Picarro IAEA,       0,       1
    64,   Q-13906,   2022/10/28 18:22:53,           1-12,       4,        -2.004,        -3.695,         1.807,        -0.052,         19586,       0,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1666981644.29,         0.235,         0.224,         0.369,         0.165,       134.950,         0.002,        -0.002,         2.251,        89.919,        33.553,         1.081,        78.343,         0.936,         0.187,       -0.0000,       -0.0000,    0,        41.375,         1,      12,       2,Picarro IAEA,       0,       1
    65,   Q-13906,   2022/10/28 18:31:54,           1-12,       5,        -2.001,        -3.664,         2.656,        -0.065,         19574,       0,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1666982183.92,         0.241,         0.242,         0.407,         0.172,       135.897,         0.002,        -0.001,         2.286,        89.798,        33.487,         1.088,        78.733,         0.936,         0.254,       -0.0000,        0.0000,    0,        41.312,         1,      12,       2,Picarro IAEA,       0,       1
    66,   Q-13906,   2022/10/28 18:40:55,           1-12,       6,        -1.917,        -3.563,         3.297,        -0.034,         19529,       0,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1666982729.34,         0.244,         0.238,         0.382,         0.170,       138.371,         0.002,        -0.001,         2.221,        89.606,        33.455,         1.074,        78.099,         0.937,         0.171,        0.0000,        0.0000,    0,        41.188,         1,      12,       2,Picarro IAEA,       0,       1
    67,   Q-13907,   2022/10/28 18:49:56,           1-13,       1,       -12.257,       -22.790,      -149.321,        -0.160,         19649,      -1,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1666983270.14,         0.240,         0.244,         0.457,         0.163,       140.378,         0.002,         0.005,         2.256,        90.142,        34.553,         1.031,        75.270,         0.937,         0.253,        0.0000,        0.0000,    0,        41.250,         1,      13,       2,Picarro IAEA,       0,       1
    68,   Q-13907,   2022/10/28 18:58:56,           1-13,       2,       -12.729,       -23.657,      -161.477,        -0.169,         19664,      -1,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1666983811.20,         0.225,         0.263,         0.516,         0.149,       140.466,         0.003,         0.007,         2.245,        90.188,        34.536,         1.038,        75.561,         0.937,         0.341,        0.0000,       -0.0000,    0,        41.250,         1,      13,       2,Picarro IAEA,       0,       1
    69,   Q-13907,   2022/10/28 19:07:57,           1-13,       3,       -12.865,       -23.921,      -164.335,        -0.164,         19613,      -1,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1666984347.68,         0.246,         0.255,         0.441,         0.173,       134.852,         0.003,         0.005,         2.262,        89.897,        34.517,         1.032,        75.327,         0.936,         0.348,        0.0000,        0.0000,    0,        41.312,         1,      13,       2,Picarro IAEA,       0,       1
    70,   Q-13907,   2022/10/28 19:16:59,           1-13,       4,       -12.914,       -24.039,      -165.861,        -0.150,         19570,       0,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1666984889.22,         0.236,         0.247,         0.435,         0.156,       133.927,         0.002,         0.005,         2.254,        89.701,        34.439,         1.027,        74.973,         0.937,         0.331,        0.0000,       -0.0000,    0,        41.312,         1,      13,       2,Picarro IAEA,       0,       1
    71,   Q-13907,   2022/10/28 19:26:00,           1-13,       5,       -12.953,       -24.121,      -166.703,        -0.145,         19611,       0,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1666985430.38,         0.249,         0.249,         0.436,         0.169,       136.459,         0.002,         0.005,         2.273,        89.951,        34.562,         1.028,        74.722,         0.935,         0.343,       -0.0000,        0.0000,    0,        41.250,         1,      13,       2,Picarro IAEA,       0,       1
    72,   Q-13907,   2022/10/28 19:35:01,           1-13,       6,       -13.001,       -24.213,      -167.442,        -0.144,         19569,       0,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1666985971.03,         0.221,         0.227,         0.419,         0.161,       136.232,         0.002,         0.004,         2.286,        89.665,        34.519,         1.024,        74.754,         0.936,         0.330,        0.0000,        0.0000,    0,        41.188,         1,      13,       2,Picarro IAEA,       0,       1
    73,   Q-13908,   2022/10/28 19:44:03,           1-14,       1,        -7.069,         1.115,        33.210,        -7.683,         19536,      -1,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1666986517.34,         0.249,         0.228,         0.451,         0.177,       136.325,         0.001,        -0.002,         2.200,        89.638,        33.365,         1.081,        78.651,         0.936,         0.125,       -0.0000,        0.0000,    0,        41.312,         1,      14,       2,Picarro IAEA,       0,       1
    74,   Q-13908,   2022/10/28 19:53:04,           1-14,       2,        -6.833,         2.229,        49.073,        -8.032,         19591,      -1,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1666987054.04,         0.255,         0.242,         0.532,         0.171,       134.591,         0.002,        -0.007,         2.254,        89.943,        33.257,         1.101,        79.607,         0.937,         0.162,       -0.0000,        0.0000,    0,        41.188,         1,      14,       2,Picarro IAEA,       0,       1
    75,   Q-13908,   2022/10/28 20:02:05,           1-14,       3,        -6.764,         2.574,        52.995,        -8.144,         19528,      -1,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1666987599.37,         0.264,         0.255,         0.483,         0.180,       136.554,         0.002,        -0.005,         2.195,        89.530,        33.116,         1.101,        79.870,         0.936,         0.230,        0.0000,        0.0000,    0,        41.312,         1,      14,       2,Picarro IAEA,       0,       1
